 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
53,389,1,1,59,117,59,59,59.0,0.0,117,117,117.0,0.0,452442.1594,5141.388175,389.0,0.0,389,389,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2570.694087,2570.694087,59,117,78.33333333,33.48631561,1121.333333,0,0,0,0,0,0,0,0,1,117.5,59.0,117.0,32,0,0,0,0,0,0,1,59,1,117,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60515,1,1,48,80,48,48,48.0,0.0,80,80,80.0,0.0,2115.178055,33.04965711,60515.0,0.0,60515,60515,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.52482855,16.52482855,48,80,58.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,88.0,48.0,80.0,32,0,0,0,0,0,0,1,48,1,80,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,66069,4,2,156,142,39,39,39.0,0.0,71,71,71.0,0.0,4510.436059,90.81414884,13213.8,18159.28662,35284,3,30781,10260.33333,17766.22248,30775,3,4,4.0,0.0,4,4,0,0,0,0,80,40,60.5427659,30.27138295,39,71,48.14285714,15.61440117,243.8095238,0,0,0,0,0,0,0,0,0,56.16666667,39.0,71.0,80,0,0,0,0,0,0,4,156,2,142,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
54848,47461,2,1,6,6,6,0,3.0,4.242640687,6,6,6.0,0.0,252.8391732,63.2097933,23730.5,33558.58073,47460,1,47461,47461.0,0.0,47461,47461,0,0.0,0.0,0,0,0,0,0,0,52,20,42.1398622,21.0699311,0,6,3.0,3.464101615,12.0,0,0,0,0,1,0,0,0,0,4.0,3.0,6.0,52,0,0,0,0,0,0,2,6,1,6,121,256,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30883,2,2,94,204,47,47,47.0,0.0,102,102,102.0,0.0,9649.321633,129.5210957,10294.33333,17824.24619,30876,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,40,64.76054787,64.76054787,47,102,69.0,30.12474066,907.5,0,0,0,0,0,0,0,0,1,86.25,47.0,102.0,64,0,0,0,0,0,0,2,94,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,47882,2,2,86,274,43,43,43.0,0.0,137,137,137.0,0.0,7518.4829372207,83.5386993025,15960.6666666667,27637.7573861074,47874,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,64,41.7693496512,41.7693496512,43,137,80.6,51.4859204055,2650.8,0,0,0,0,0,0,0,0,1,100.75,43.0,137.0,40,0,0,0,0,0,0,2,86,2,274,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30707,2,2,68,132,34,34,34.0,0.0,66,66,66.0,0.0,6513.172892,130.2634578,10235.66667,17645.55631,30611,47,47,47.0,0.0,47,47,49,49.0,0.0,49,49,0,0,0,0,64,64,65.13172892,65.13172892,34,66,46.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,58.5,34.0,66.0,64,0,0,0,0,0,0,2,68,2,132,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55984,231,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,77922.07792,12987.01299,115.5,161.9274529,230,1,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,0,0,20,40,4329.004329,8658.008658,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,389,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,106089075,25,25,2592,11772,432,0,103.68,188.304434361,1448,0,470.88,599.381648034,135.3956569044,0.4713020639,2165083.16326531,4061830.30544578,10025746,18,100565870,4190244.58333333,4994166.33716014,10048013,185,106065840,4419410.0,4923496.67457891,10048928,47,0,0,0,0,808,816,0.2356510319,0.2356510319,0,1448,281.6470588235,474.1216225202,224791.312941177,0,0,0,1,0,0,0,0,1,287.28,103.68,470.88,808,0,0,0,0,0,0,25,2592,25,11772,29200,1106,6,32,102819.8,251486.898629288,818563,22916,9953767.2,212001.997113654,10025746,9350881,BENIGN
80,67053,3,5,426,2280,420,0,142.0,240.7737527,1460,2,456.0,659.8545294,40356.13619,119.3086066,9579.0,15731.20828,32698,2,33043,16521.5,22776.61653,32627,416,34554,8638.5,16412.68169,33242,2,0,0,0,0,72,104,44.74072748,74.56787914,0,1460,300.6666667,517.7045489,268018.0,0,0,0,1,0,0,0,0,1,338.25,142.0,456.0,72,0,0,0,0,0,0,3,426,5,2280,8192,30016,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,110500660,12,12,72,72,6,6,6.0,0.0,6,6,6.0,0.0,1.303159637,0.217193273,4804376.522,5089536.13,10000000,35008,110000000,10000000.0,13387.44594,10100000,10000000,110000000,10000000.0,10528.39472,10100000,10000000,0,0,0,0,240,240,0.108596636,0.108596636,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,6.25,6.0,6.0,240,0,0,0,0,0,0,12,72,12,72,63503,31527,11,20,38941.36364,12649.15048,77079,35008,10000000.0,3250.170583,10000000,9996237,BENIGN
443,5109969,9,5,388,3007,231,0,43.11111111,81.75488433,1448,0,601.4,709.6821824,664.3875922,2.739742648,393074.5385,1379870.013,4985332,4,5109969,638746.125,1756426.518,4985332,4,58375,14593.75,15939.55006,28892,194,0,0,0,0,296,168,1.761263131,0.978479517,0,1448,226.3333333,472.4405732,223200.0952,0,0,0,1,0,0,0,0,0,242.5,43.11111111,601.4,296,0,0,0,0,0,0,9,388,5,3007,29200,59,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,195,2,2,74,154,37,37,37.0,0.0,77,77,77.0,0.0,1169230.769,20512.82051,65.0,100.5037313,181,4,4,4.0,0.0,4,4,10,10.0,0.0,10,10,0,0,0,0,64,64,10256.41026,10256.41026,37,77,53.0,21.9089023,480.0,0,0,0,0,0,0,0,0,1,66.25,37.0,77.0,64,0,0,0,0,0,0,2,74,2,154,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,40946981,2,2,99,278,54,45,49.5,6.363961031,168,110,139.0,41.01219331,9.207027986,0.0976873,13600000.0,23500000.0,40700000,75356,40800000,40800000.0,0.0,40800000,40800000,40900000,40900000.0,0.0,40900000,40900000,0,0,0,0,52,40,0.04884365,0.04884365,45,168,86.2,52.50904684,2757.2,0,0,0,0,0,0,0,0,1,107.75,49.5,139.0,52,0,0,0,0,0,0,2,99,2,278,-1,-1,1,20,75356.0,0.0,75356,75356,40700000.0,0.0,40700000,40700000,BENIGN
80,85020113,9,5,326,11595,320,0,36.22222222,106.4351655,5792,0,2319.0,3170.403917,140.2138809,0.164666918,6540008.692,23500000.0,84900000,1,84900000,10600000.0,30000000.0,84900000,1,139505,34876.25,60633.02551,125293,52,0,0,0,0,284,168,0.105857305,0.058809614,0,5792,794.7333333,2030.535977,4123076.352,0,0,0,0,1,0,0,0,0,851.5,36.22222222,2319.0,284,0,0,0,0,0,0,9,326,5,11595,251,235,2,20,1988.0,0.0,1988,1988,84900000.0,0.0,84900000,84900000,DoS Hulk
53,1295,2,2,84,252,42,42,42.0,0.0,126,126,126.0,0.0,259459.4595,3088.803089,431.6666667,705.6247823,1246,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,64,64,1544.401544,1544.401544,42,126,75.6,46.00869483,2116.8,0,0,0,0,0,0,0,0,1,94.5,42.0,126.0,64,0,0,0,0,0,0,2,84,2,252,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
137,1587451,39,0,1950,0,50,50,50.0,0.0,0,0,0.0,0.0,1228.3843721791,24.5676874436,41775.0263157895,179656.645850925,811563,1,1587451,41775.0263157895,179656.645850925,811563,1,0,0.0,0.0,0,0,0,0,0,0,1092,0,24.5676874436,0.0,50,50,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,51.2820512821,50.0,0.0,1092,0,0,0,0,0,0,39,1950,0,0,-1,-1,38,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,32645,2,2,68,100,34,34,34.0,0.0,50,50,50.0,0.0,5146.270486,122.5302497,10881.66667,18842.40339,32639,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,80,61.26512483,61.26512483,34,50,40.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,50.5,34.0,50.0,40,0,0,0,0,0,0,2,68,2,100,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,14537508,2,2,172,336,95,77,86.0,12.72792206,177,159,168.0,12.72792206,34.94409083,0.275150321,4845836.0,8371711.67,14500000,406,14500000,14500000.0,0.0,14500000,14500000,14500000,14500000.0,0.0,14500000,14500000,0,0,0,0,64,52,0.137575161,0.137575161,77,177,120.6,44.34861892,1966.8,0,0,0,0,0,0,0,0,1,150.75,86.0,168.0,64,0,0,0,0,0,0,2,172,2,336,-1,-1,1,32,24456.0,0.0,24456,24456,14500000.0,0.0,14500000,14500000,BENIGN
53,168,2,2,74,154,37,37,37.0,0.0,77,77,77.0,0.0,1357142.85714286,23809.5238095238,56.0,90.0666419936,160,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,11904.7619047619,11904.7619047619,37,77,53.0,21.9089023002,480.0,0,0,0,0,0,0,0,0,1,66.25,37.0,77.0,64,0,0,0,0,0,0,2,74,2,154,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,132,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,15151.51515,132.0,0.0,132,132,132,132.0,0.0,132,132,0,0.0,0.0,0,0,0,0,0,0,64,0,15151.51515,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,242,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,148,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,81081.08108,13513.51351,148.0,0.0,148,148,148,148.0,0.0,148,148,0,0.0,0.0,0,0,0,0,0,0,40,0,13513.51351,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,1077,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,98796692,8,6,363,11595,357,0,45.375,125.9330179,4344,0,1932.5,1754.831473,121.0364412,0.141705149,7599745.538,27400000.0,98600000,3,98700000,14100000.0,37300000.0,98600000,3,147439,29487.8,59296.76863,135157,20,0,0,0,0,252,200,0.080974371,0.060730778,0,4344,797.2,1424.256006,2028505.171,0,0,0,0,1,0,0,0,0,854.1428571,45.375,1932.5,252,0,0,0,0,0,0,8,363,6,11595,251,235,2,20,1999.0,0.0,1999,1999,98600000.0,0.0,98600000,98600000,DoS Hulk
443,4143181,39,39,919,75947,363,0,23.56410256,67.17486798,4380,0,1947.358974,996.8690324,18552.41178,18.82611452,53807.54545,450232.3283,3952787,4,4143181,109031.0789,640508.7999,3952864,41,4123365,108509.6053,640639.2181,3952787,48,0,0,0,0,800,792,9.413057262,9.413057262,0,4380,972.9873418,1193.260858,1423871.474,0,0,0,1,0,0,0,0,1,985.4615385,23.56410256,1947.358974,800,0,0,0,0,0,0,39,919,39,75947,29200,32,38,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,978582,3,4,436,860,436,0,145.3333333,251.7247174,860,0,215.0,430.0,1324.365255,7.153207396,163097.0,376649.2278,931583,2,954769,477384.5,642333.6787,931583,23186,955481,318493.6667,551265.3387,955040,2,0,0,0,0,72,92,3.065660313,4.087547083,0,860,162.0,320.6564695,102820.5714,0,0,0,1,0,0,0,0,1,185.1428571,145.3333333,215.0,72,0,0,0,0,0,0,3,436,4,860,8192,31,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,135,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,1422222.22222222,29629.6296296296,45.0,72.7461339179,129,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,14814.8148148148,14814.8148148148,40,56,46.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,40,0,0,0,0,0,0,2,80,2,112,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30889,2,2,74,186,37,37,37.0,0.0,93,93,93.0,0.0,8417.2359092234,129.495937065,10296.3333333333,17750.634026235,30793,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,40,40,64.7479685325,64.7479685325,37,93,59.4,30.6724632203,940.8,0,0,0,0,0,0,0,0,1,74.25,37.0,93.0,40,0,0,0,0,0,0,2,74,2,186,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,261,2,2,74,154,37,37,37.0,0.0,77,77,77.0,0.0,873563.2184,15325.6705,87.0,145.4922678,255,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,7662.835249,7662.835249,37,77,53.0,21.9089023,480.0,0,0,0,0,0,0,0,0,1,66.25,37.0,77.0,40,0,0,0,0,0,0,2,74,2,154,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,85252152,6,7,746,11595,367,0,124.3333333,187.9879429,4344,0,1656.428571,1760.597234,144.7588091,0.152488819,7104346.0,24500000.0,84900000,47,85100000,17000000.0,37900000.0,84900000,1003,85300000,14200000.0,34600000.0,84900000,47,0,0,0,0,176,232,0.070379455,0.082109364,0,4344,881.9285714,1446.077424,2091139.918,1,0,0,0,0,0,0,0,1,949.7692308,124.3333333,1656.428571,176,0,0,0,0,0,0,6,746,7,11595,0,235,3,20,10047.0,0.0,10047,10047,84900000.0,0.0,84900000,84900000,DoS Hulk
53,219,2,2,72,146,36,36,36.0,0.0,73,73,73.0,0.0,995433.79,18264.84018,73.0,120.3785695,212,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,88,88,9132.420091,9132.420091,36,73,50.8,20.26573463,410.7,0,0,0,0,0,0,0,0,1,63.5,36.0,73.0,88,0,0,0,0,0,0,2,72,2,146,-1,-1,1,44,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,198,2,2,76,154,38,38,38.0,0.0,77,77,77.0,0.0,1161616.162,20202.0202,66.0,108.2543302,191,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,10101.0101,10101.0101,38,77,53.6,21.36117974,456.3,0,0,0,0,0,0,0,0,1,67.0,38.0,77.0,40,0,0,0,0,0,0,2,76,2,154,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,244070,8,3,532,3488,197,0,66.5,82.80096618,3488,0,1162.666667,2013.797739,16470.68464,45.06903757,24407.0,36832.20177,93203,48,244070,34867.14286,40555.84691,94288,48,112013,56006.5,77745.68348,110981,1032,0,0,0,0,172,72,32.77748187,12.2915557,0,3488,335.0,995.5726538,991164.9091,0,0,0,1,0,0,0,0,0,365.4545455,66.5,1162.666667,172,0,0,0,0,0,0,8,532,3,3488,8192,115,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,242667,4,4,184,928,46,46,46.0,0.0,232,232,232.0,0.0,4582.4112878966,32.9669876827,34666.7142857143,67999.2368013894,179439,1,242399,80799.6666666667,139906.694630147,242350,1,63180,21060.0,36473.525919494,63176,1,0,0,0,0,104,104,16.4834938414,16.4834938414,46,232,128.6666666667,98.0306074652,9610.0,0,0,0,0,0,0,0,0,1,144.75,46.0,232.0,104,0,0,0,0,0,0,4,184,4,928,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117803236,13,13,610,4670,188,0,46.92307692,63.13406574,1430,0,359.2307692,585.4131239,44.82050052,0.22070701,4712129.44,16200000.0,58800000,1,118000000,9816936.333,22800000.0,58800000,83,118000000,9797385.417,22800000.0,59000000,1,0,0,0,0,272,272,0.110353505,0.110353505,0,1430,195.5555556,431.189351,185924.2564,0,0,0,1,0,0,0,0,1,203.0769231,46.92307692,359.2307692,272,0,0,0,0,0,0,13,610,13,4670,8192,351,12,20,214534.5,21578.77764,229793,199276,58600000.0,299666.197,58800000,58400000,BENIGN
80,600016,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,19.9994666809,3.3332444468,600016.0,0.0,600016,600016,600016,600016.0,0.0,600016,600016,0,0.0,0.0,0,0,0,0,0,0,40,0,3.3332444468,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,64240,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50348,52,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,230769.230769231,38461.5384615385,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,19230.7692307692,19230.7692307692,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,8190,64240,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,194,2,2,86,198,43,43,43.0,0.0,99,99,99.0,0.0,1463917.5257732,20618.5567010309,64.6666666667,70.1593424523,141,3,3,3.0,0.0,3,3,50,50.0,0.0,50,50,0,0,0,0,64,64,10309.2783505155,10309.2783505155,43,99,65.4,30.6724632203,940.8,0,0,0,0,0,0,0,0,1,81.75,43.0,99.0,64,0,0,0,0,0,0,2,86,2,198,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,95478,2,2,76,198,38,38,38.0,0.0,99,99,99.0,0.0,2869.771047,41.89446784,31826.0,55080.0863,95427,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,40,20.94723392,20.94723392,38,99,62.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,78.0,38.0,99.0,64,0,0,0,0,0,0,2,76,2,198,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
62165,275,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,112727.2727,14545.45455,91.66666667,102.4808925,210,32,275,137.5,102.5304833,210,65,0,0.0,0.0,0,0,0,0,0,0,60,20,10909.09091,3636.363636,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,10.33333333,0.0,60,0,0,0,0,0,0,3,31,1,0,60,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
39538,56,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35714.28571,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17857.14286,17857.14286,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,59,296,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
46470,24416,14,6,18467,24,2920,0,1319.071429,1183.430767,6,0,4.0,3.098386677,757331.2582,819.1349934,1285.052632,4562.857456,19723,1,24416,1878.153846,5479.702894,19723,1,20143,4028.6,8869.373022,19894,3,0,0,0,0,304,144,573.3944954,245.740498,0,2920,880.5238095,1146.391714,1314213.962,0,0,0,1,0,0,0,0,0,924.55,1319.071429,4.0,304,0,0,0,0,0,0,14,18467,6,24,8192,357,12,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,98617885,6,6,322,11595,304,0,53.66666667,122.6730071,5792,0,1932.5,2365.476337,120.8401498,0.121681782,8965262.273,29700000.0,98600000,4,98600000,19700000.0,44100000.0,98600000,4,98600000,19700000.0,44100000.0,98600000,191,0,0,0,0,164,200,0.060840891,0.060840891,0,5792,917.1538462,1815.260856,3295171.974,1,0,0,0,0,0,0,0,1,993.5833333,53.66666667,1932.5,164,0,0,0,0,0,0,6,322,6,11595,0,235,3,20,11945.0,0.0,11945,11945,98600000.0,0.0,98600000,98600000,DoS Hulk
63907,1426,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1402.524544,1426.0,0.0,1426,1426,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,701.2622721,701.2622721,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
543,48,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,166666.6667,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20833.33333,20833.33333,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53,204,2,2,78,334,39,39,39.0,0.0,167,167,167.0,0.0,2019607.843,19607.84314,68.0,111.718396,197,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,9803.921569,9803.921569,39,167,90.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,112.75,39.0,167.0,40,0,0,0,0,0,0,2,78,2,334,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
6006,40,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,200000.0,50000.0,40.0,0.0,40,40,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,25000.0,25000.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
443,36613,2,1,95,0,58,37,47.5,14.8492424,0,0,0.0,0.0,2594.706798,81.93810941,18306.5,20465.79157,32778,3835,3835,3835.0,0.0,3835,3835,0,0.0,0.0,0,0,1,0,0,0,64,32,54.62540628,27.31270314,0,58,38.25,27.35415873,748.25,0,1,0,0,1,0,0,0,0,51.0,47.5,0.0,64,0,0,0,0,0,0,2,95,1,0,59,59,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.666666667,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,173609,10,15,2709,12704,2133,0,270.9,664.3463705026,1509,2,846.9333333333,708.6979476141,88779.9595643083,144.0017510613,7233.7083333333,13499.9633509299,33239,1,173545,19282.7777777778,17793.9916388776,37374,228,140789,10056.3571428571,15446.915751931,34691,1,0,0,0,0,212,304,57.6007004245,86.4010506368,0,2133,592.8076923077,731.0296310947,534404.321538462,0,0,0,1,0,0,0,0,1,616.52,270.9,846.9333333333,212,0,0,0,0,0,0,10,2709,15,12704,8192,8190,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,998,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2004.008016,998.0,0.0,998,998,998,998.0,0.0,998,998,0,0.0,0.0,0,0,0,0,0,0,64,0,2004.008016,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
443,60799646,16,16,3624,3725,1618,0,226.5,545.8754436682,1615,2,232.8125,516.8855732494,120.87241429,0.5263188539,1961278.90322581,3987050.6466588,10000001,9,60799646,4053309.73333333,5034230.22494138,10050618,569,60748895,4049926.33333333,5070899.82212799,10050924,227,0,0,0,0,332,324,0.2631594269,0.2631594269,0,1618,222.696969697,516.2582617286,266522.59280303,0,0,0,1,0,0,0,0,1,229.65625,226.5,232.8125,332,0,0,0,0,0,0,16,3624,16,3725,8192,36500,15,20,135113.833333333,206765.941865111,557173,50617,9966679.66666667,81375.8641531177,10000001,9800572,BENIGN
53,202,2,2,82,210,41,41,41.0,0.0,105,105,105.0,0.0,1445544.55445545,19801.9801980198,67.3333333333,33.501243758,106,47,49,49.0,0.0,49,49,47,47.0,0.0,47,47,0,0,0,0,40,40,9900.9900990099,9900.9900990099,41,105,66.6,35.0542436803,1228.8,0,0,0,0,0,0,0,0,1,83.25,41.0,105.0,40,0,0,0,0,0,0,2,82,2,210,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
32773,41,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,195121.9512,48780.4878,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,24390.2439,24390.2439,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
