Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,99734807,8,6,392,11595,392,0,49.0,138.5929291,5792,0,1932.5,2179.547086,120.1887321,0.140372257,7671908.231,27600000.0,99600000,0,99600000,14200000.0,37600000.0,99600000,0,145561,29112.2,58962.15009,134251,72,0,0,0,0,264,200,0.080212719,0.060159539,0,5792,799.1333333,1619.830629,2623851.267,0,0,0,0,1,0,0,0,0,856.2142857,49.0,1932.5,264,0,0,0,0,0,0,8,392,6,11595,274,235,1,32,993.0,0.0,993,993,99600000.0,0.0,99600000,99600000,DoS Hulk
1494,29,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,275862.069,68965.51724,29.0,0.0,29,29,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,34482.75862,34482.75862,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,118363287,11,7,1426,11595,355,0,129.6363636,178.6825524,4344,0,1656.428571,1547.737688,110.0087732,0.152074182,6962546.294,28500000.0,117000000,0,118000000,11800000.0,37100000.0,117000000,0,976517,162752.8333,336608.8084,840953,17,0,0,0,0,348,232,0.092934222,0.05913996,0,4344,685.3157895,1182.273706,1397771.117,0,0,0,0,1,0,0,0,0,723.3888889,129.6363636,1656.428571,348,0,0,0,0,0,0,11,1426,7,11595,251,235,5,20,1004.0,0.0,1004,1004,117000000.0,0.0,117000000,117000000,DoS Hulk
5678,66,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,121212.1212,30303.0303,66.0,0.0,66,66,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,15151.51515,15151.51515,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,5759036,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.694560687,1919678.667,3324221.499,5758159,91,5759036,2879518.0,4071013.143,5758159,877,0,0.0,0.0,0,0,0,0,0,0,104,40,0.520920515,0.173640172,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,98784761,6,7,325,11595,307,0,54.16666667,123.8974038,5792,0,1656.428571,2120.732252,120.666385,0.131599245,8232063.417,28500000.0,98600000,0,98700000,19700000.0,44100000.0,98600000,0,98800000,16500000.0,40300000.0,98600000,46,0,0,0,0,164,232,0.060738113,0.070861132,0,5792,851.8571429,1667.020966,2778958.901,1,0,0,0,0,0,0,0,1,917.3846154,54.16666667,1656.428571,164,0,0,0,0,0,0,6,325,7,11595,0,235,3,20,24999.0,0.0,24999,24999,98600000.0,0.0,98600000,98600000,DoS Hulk
1031,54,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,148148.1481,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,18518.51852,18518.51852,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
49165,80,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,75000.0,25000.0,80.0,0.0,80,80,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,12500.0,12500.0,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
8443,49,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,122448.9796,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,20408.16327,20408.16327,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
3517,46,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,173913.0435,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,21739.13043,21739.13043,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,97863602,7,6,366,11595,366,0,52.28571429,138.3349971,5792,0,1932.5,2362.781391,122.2211298,0.132837947,8155300.167,28200000.0,97800000,3,97800000,16300000.0,39900000.0,97800000,3,53643,10728.6,18178.9598,42140,95,0,0,0,0,232,200,0.071528125,0.061309822,0,5792,854.3571429,1759.283228,3095077.478,0,0,0,0,1,0,0,0,0,920.0769231,52.28571429,1932.5,232,0,0,0,0,0,0,7,366,6,11595,251,235,1,32,798.0,0.0,798,798,97800000.0,0.0,97800000,97800000,DoS Hulk
22,82,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24390.2439,82.0,0.0,82,82,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12195.12195,12195.12195,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
1114,36,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,222222.2222,55555.55556,36.0,0.0,36,36,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,27777.77778,27777.77778,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
1126,37,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,216216.2162,54054.05405,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,27027.02703,27027.02703,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
21,9114199,9,15,109,188,24,0,12.11111111,9.829095132,34,0,12.53333333,14.54975045,32.58651693,2.633253893,396269.5217,1029952.143,3192699,3,6039680,754960.0,1399425.935,3237056,219,9114073,651005.2143,1271466.679,3192699,3,0,0,0,0,296,488,0.98747021,1.645783683,0,34,11.88,12.72242115,161.86,0,0,0,1,0,0,0,0,1,12.375,12.11111111,12.53333333,296,0,0,0,0,0,0,9,109,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
80,982,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2036.659878,982.0,0.0,982,982,982,982.0,0.0,982,982,0,0.0,0.0,0,0,0,0,0,0,64,0,2036.659878,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
9011,74,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,81081.08108,27027.02703,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,13513.51351,13513.51351,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
3301,33,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,242424.2424,60606.06061,33.0,0.0,33,33,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,30303.0303,30303.0303,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
3261,50,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,160000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20000.0,20000.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
691,4,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,1500000.0,500000.0,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,250000.0,250000.0,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
13722,63,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,126984.127,31746.03175,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,15873.01587,15873.01587,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,12986,2,1,12,0,6,6,6.0,0.0,0,0,0.0,0.0,924.0720776,231.0180194,6493.0,9103.292701,12930,56,12986,12986.0,0.0,12986,12986,0,0.0,0.0,0,0,0,0,0,0,40,32,154.0120129,77.00600647,0,6,4.5,3.0,9.0,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,40,0,0,0,0,0,0,2,12,1,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
85,78,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,102564.1026,25641.02564,78.0,0.0,78,78,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,12820.51282,12820.51282,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,98969879,10,5,354,11595,348,0,35.4,109.8526286,10136,0,2319.0,4414.366206,120.7337032,0.151561264,7069277.071,26400000.0,98800000,1,98800000,11000000.0,32900000.0,98800000,1,143685,35921.25,65007.80568,133185,193,0,0,0,0,316,168,0.101040843,0.050520421,0,10136,746.8125,2530.254249,6402186.562,0,0,0,0,1,0,0,0,0,796.6,35.4,2319.0,316,0,0,0,0,0,0,10,354,5,11595,251,235,2,20,1994.0,0.0,1994,1994,98800000.0,0.0,98800000,98800000,DoS Hulk
1805,11,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,727272.7273,181818.1818,11.0,0.0,11,11,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,90909.09091,90909.09091,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,85509239,6,8,390,11595,372,0,65.0,150.4273911,5792,0,1449.375,1895.881019,140.1602931,0.163724998,6577633.769,23700000.0,85300000,6,85300000,17100000.0,38200000.0,85300000,6,85500000,12200000.0,32200000.0,85300000,46,0,0,0,0,164,264,0.070167856,0.093557142,0,5792,799.4,1524.068324,2322784.257,1,0,0,0,0,0,0,0,1,856.5,65.0,1449.375,164,0,0,0,0,0,0,6,390,8,11595,0,235,3,20,8999.0,0.0,8999,8999,85300000.0,0.0,85300000,85300000,DoS Hulk
80,83608157,5,7,362,11595,350,0,72.4,155.2121129,5792,0,1656.428571,2119.480114,143.0123618,0.143526666,7600741.545,25200000.0,83400000,1,83500000,20900000.0,41700000.0,83400000,1,83600000,13900000.0,34100000.0,83500000,46,0,0,0,0,144,232,0.059802777,0.083723888,0,5792,920.2307692,1714.48127,2939446.026,1,0,0,0,0,0,0,0,1,996.9166667,72.4,1656.428571,144,0,0,0,0,0,0,5,362,7,11595,0,235,2,20,13018.0,0.0,13018,13018,83400000.0,0.0,83400000,83400000,DoS Hulk
10566,50,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,120000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,20000.0,20000.0,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,98699213,6,6,342,11595,342,0,57.0,139.6209153,4344,0,1932.5,1754.831473,120.9432136,0.121581517,8972655.727,29700000.0,98600000,0,98600000,19700000.0,44100000.0,98600000,0,75956,15191.2,28094.19991,64736,15,0,0,0,0,200,200,0.060790758,0.060790758,0,4344,918.2307692,1498.903719,2246712.359,0,0,0,0,1,0,0,0,1,994.75,57.0,1932.5,200,0,0,0,0,0,0,6,342,6,11595,274,235,1,32,1.0,0.0,1,1,98600000.0,0.0,98600000,98600000,DoS Hulk
80,57235,1,3,0,1983,0,0,0.0,0.0,1983,0,661.0,1144.885584,34646.63231,69.88730672,19078.33333,22263.71591,43542,4,0,0.0,0.0,0,0,13693,6846.5,9676.756301,13689,4,0,0,0,0,32,96,17.47182668,52.41548004,0,1983,396.6,886.8245599,786457.8,0,0,0,0,1,1,0,0,3,495.75,0.0,661.0,32,0,0,0,0,0,0,1,0,3,1983,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Slowhttptest
1036,72,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,83333.33333,27777.77778,72.0,0.0,72,72,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,13888.88889,13888.88889,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
199,49,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,163265.3061,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20408.16327,20408.16327,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,84594199,8,6,311,11595,311,0,38.875,109.9551045,5792,0,1932.5,2181.008184,140.7425112,0.165495982,6507246.077,23400000.0,84400000,3,84500000,12100000.0,31900000.0,84400000,3,142599,28519.8,57125.05461,130290,47,0,0,0,0,264,200,0.094569132,0.070926849,0,5792,793.7333333,1622.12059,2631275.21,0,0,0,0,1,0,0,0,0,850.4285714,38.875,1932.5,264,0,0,0,0,0,0,8,311,6,11595,274,235,1,32,2000.0,0.0,2000,2000,84400000.0,0.0,84400000,84400000,DoS Hulk
80,98247698,6,6,376,11595,376,0,62.66666667,153.5013572,5792,0,1932.5,2181.008184,121.845094,0.122140266,8931608.909,29600000.0,98200000,1,98200000,19600000.0,43900000.0,98200000,2,78409,15681.8,28653.12464,66099,45,0,0,0,0,200,200,0.061070133,0.061070133,0,5792,920.8461538,1715.353406,2942437.308,0,0,0,0,1,0,0,0,1,997.5833333,62.66666667,1932.5,200,0,0,0,0,0,0,6,376,6,11595,251,235,1,32,5.0,0.0,5,5,98200000.0,0.0,98200000,98200000,DoS Hulk
1090,42,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,190476.1905,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23809.52381,23809.52381,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,100368869,7,7,638,11595,319,0,91.14285714,155.6560616,5792,0,1656.428571,1947.638216,121.8804209,0.139485481,7720682.231,27700000.0,100000000,1,100000000,16700000.0,40800000.0,100000000,1,347702,57950.33333,93169.47854,214048,46,0,0,0,0,232,232,0.069742741,0.069742741,0,5792,815.5333333,1516.413997,2299511.41,0,0,0,0,1,0,0,0,1,873.7857143,91.14285714,1656.428571,232,0,0,0,0,0,0,7,638,7,11595,251,235,2,32,5.0,0.0,5,5,100000000.0,0.0,100000000,100000000,DoS Hulk
80,82782670,5,7,429,11595,417,0,85.8,185.170732,5792,0,1656.428571,2277.23252,145.2477916,0.144957876,7525697.273,24900000.0,82600000,45,82600000,20700000.0,41300000.0,82600000,1022,82800000,13800000.0,33700000.0,82600000,185,0,0,0,0,144,232,0.060399115,0.084558761,0,5792,925.3846154,1811.137697,3280219.756,1,0,0,0,0,0,0,0,1,1002.5,85.8,1656.428571,144,0,0,0,0,0,0,5,429,7,11595,0,235,2,20,11996.0,0.0,11996,11996,82600000.0,0.0,82600000,82600000,DoS Hulk
80,100411662,5,6,306,11595,294,0,61.2,130.1737301,5792,0,1932.5,2365.476337,118.5220896,0.109549028,10000000.0,31700000.0,100000000,3,100000000,25100000.0,50100000.0,100000000,3,100000000,20100000.0,44800000.0,100000000,63,0,0,0,0,144,200,0.049795013,0.059754015,0,5792,992.25,1874.628503,3514232.023,1,0,0,0,0,0,0,0,1,1082.454545,61.2,1932.5,144,0,0,0,0,0,0,5,306,6,11595,0,235,2,20,11976.0,0.0,11976,11976,100000000.0,0.0,100000000,100000000,DoS Hulk
80,99677746,5,7,369,11595,357,0,73.8,158.3420348,5792,0,1656.428571,2120.732252,120.0267911,0.120387955,9061613.273,30000000.0,99500000,4,99500000,24900000.0,49700000.0,99500000,4,99700000,16600000.0,40600000.0,99500000,14,0,0,0,0,144,232,0.050161648,0.070226307,0,5792,920.7692308,1715.062446,2941439.192,1,0,0,0,0,0,0,0,1,997.5,73.8,1656.428571,144,0,0,0,0,0,0,5,369,7,11595,0,235,2,20,24952.0,0.0,24952,24952,99500000.0,0.0,99500000,99500000,DoS Hulk
80,98250758,8,6,372,11595,372,0,46.5,131.5218613,5792,0,1932.5,2181.008184,121.800587,0.142492539,7557750.615,27200000.0,98200000,1,98200000,14000000.0,37100000.0,98200000,1,32484,6496.8,9230.473807,20196,40,0,0,0,0,264,200,0.081424308,0.061068231,0,5792,797.8,1620.899935,2627316.6,0,0,0,0,1,0,0,0,0,854.7857143,46.5,1932.5,264,0,0,0,0,0,0,8,372,6,11595,251,235,1,32,1003.0,0.0,1003,1003,98200000.0,0.0,98200000,98200000,DoS Hulk
808,12,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,666666.6667,166666.6667,12.0,0.0,12,12,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,83333.33333,83333.33333,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
6007,41,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,146341.4634,48780.4878,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,24390.2439,24390.2439,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
21,3,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
15003,19,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,315789.4737,105263.1579,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,52631.57895,52631.57895,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
2725,14,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,428571.4286,142857.1429,14.0,0.0,14,14,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,71428.57143,71428.57143,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,98151482,7,4,359,11595,353,0,51.28571429,133.062284,11595,0,2898.75,5797.5,121.7913347,0.112071665,9815148.2,31000000.0,98100000,1,98200000,16400000.0,40100000.0,98100000,1,4208,1402.666667,1963.725371,3648,6,0,0,0,0,220,136,0.071318332,0.040753333,0,11595,996.1666667,3339.304414,11200000.0,0,0,0,0,1,0,0,0,0,1086.727273,51.28571429,2898.75,220,0,0,0,0,0,0,7,359,4,11595,251,235,2,20,2006.0,0.0,2006,2006,98100000.0,0.0,98100000,98100000,DoS Hulk
80,116484211,10,5,333,11595,333,0,33.3,105.3038461,10136,0,2319.0,4414.366206,102.4001442,0.128772817,8320300.786,26800000.0,100000000,1,116000000,12900000.0,33200000.0,100000000,1,33397,8349.25,10842.14636,23003,84,0,0,0,0,336,168,0.085848545,0.042924272,0,10136,745.5,2530.532039,6403592.4,0,0,0,0,1,0,0,0,0,795.2,33.3,2319.0,336,0,0,0,0,0,0,10,333,5,11595,251,235,1,32,1011.0,0.0,1011,1011,58200000.0,59700000.0,100000000,16000000,DoS Hulk
1999,31,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,258064.5161,64516.12903,31.0,0.0,31,31,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,32258.06452,32258.06452,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,98703741,8,6,315,11595,309,0,39.375,108.9651812,5792,0,1932.5,2181.008184,120.6641195,0.141838596,7592595.462,27400000.0,98600000,1,98700000,14100000.0,37300000.0,98600000,1,52495,10499.0,18217.14375,42163,45,0,0,0,0,252,200,0.081050626,0.06078797,0,5792,794.0,1621.954245,2630735.571,0,0,0,0,1,0,0,0,0,850.7142857,39.375,1932.5,252,0,0,0,0,0,0,8,315,6,11595,274,235,2,20,2990.0,0.0,2990,2990,98600000.0,0.0,98600000,98600000,DoS Hulk
5910,56,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,142857.1429,35714.28571,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,17857.14286,17857.14286,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
32,43,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,139534.8837,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,23255.81395,23255.81395,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,26018523,5,3,239,0,231,0,47.8,102.4704836,0,0,0.0,0.0,9.185763542,0.307473257,3716931.857,9400683.146,25000000,49,26000000,6504613.5,12400000.0,25000000,687,25000000,12500000.0,17700000.0,25000000,1887,0,0,0,0,176,104,0.192170785,0.115302471,0,231,26.55555556,76.71230526,5884.777778,0,0,0,1,0,0,0,0,0,29.875,47.8,0.0,176,0,0,0,0,0,0,5,239,3,0,29200,235,2,32,999434.0,0.0,999434,999434,25000000.0,0.0,25000000,25000000,DoS slowloris
80,1002,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1996.007984,1002.0,0.0,1002,1002,1002,1002.0,0.0,1002,1002,0,0.0,0.0,0,0,0,0,0,0,64,0,1996.007984,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,98438661,6,6,343,11595,343,0,57.16666667,140.0291636,5792,0,1932.5,2181.008184,121.2734903,0.121903324,8948969.182,29600000.0,98300000,1,98300000,19700000.0,44000000.0,98300000,1,148434,29686.8,59723.24321,136123,47,0,0,0,0,200,200,0.060951662,0.060951662,0,5792,918.3076923,1716.251069,2945517.731,0,0,0,0,1,0,0,0,1,994.8333333,57.16666667,1932.5,200,0,0,0,0,0,0,6,343,6,11595,251,235,1,32,2.0,0.0,2,2,98300000.0,0.0,98300000,98300000,DoS Hulk
